timestamp,conv_id,input_text,bot_text
"2020-05-05, 02:10:00",2909701312481385,,
"2020-05-05, 02:10:00",2909701312481385,,"Sản phẩm  Xe đẩy cao cấp Zaracos Oral (Mỹ)  hiện shop đang có trọng lượng: *7.8kg*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-05, 02:10:00",2909701312481385,,
"2020-05-05, 02:10:58",3253236668052289,/start_conversation,"Chào Huongiang Nguyen, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-05-05, 02:10:58",3253236668052289,C oi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2020-05-05, 02:10:58",3253236668052289,Thảm silicon giá bn ak,"Dạ, sản phẩm Thảm chất liệu Silicon hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-05-05, 02:10:58",3253236668052289,"/confirm_attribute_value{""material"": ""Xốp""}",
"2020-05-05, 02:10:58",3253236668052289,,"Sản phẩm  Thảm chất liệu Xốp hiện shop đang có giá: *179,000 VND, 99,000 VND, 279,000 VND (giá gốc 349,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-05, 02:10:58",3253236668052289,,
"2020-05-04, 10:31:43",1547710631978033,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95881974_1360678394127714_4300211794665799680_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_oc=AQnSEuzYIFaqEzu5LeehwB_-wF0QanySWI6zgGhrRi5HlRWRRgYLEElRlP2IUyqHv5g6Q-M6D7S89lwNOX2czoeY&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4e9761301649b13bae3946af2e0495dd&oe=5ED5097B
giường bn ạ","Sản phẩm  Giường cũi cao cấp hạ thành Joie Kubbie Sleep  hiện shop đang có giá: *2,990,000 VND (giá gốc 3,500,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-04, 10:31:43",1547710631978033,"giường nhựa shop oi
kp giương cũi ạ",
"2020-05-04, 10:31:43",1547710631978033,"shop ơi. t hỏi giường này :)
https://scontent.xx.fbcdn.net/v/t1.15752-9/95921255_235407244444220_3736707163398078464_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_oc=AQk0QHDNT0uNNsrKa_-xOQKTNzmifoKYBASMayCyW5I85wIG_LN7iBIWHDT8np3vuu5BBs_S8kraLaelPPiDCGpP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=26f1b838b8504beec9406dc1f3abcc9e&oe=5ED7072B","Sản phẩm  Treo cũi động vật hoang dã Winfun  DM0817 chất liệu Nhựa hiện shop đang có giá: *299,000 VND (giá gốc 345,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-04, 10:31:43",1547710631978033,,
"2020-05-04, 10:24:49",2114597195251354,"Bạn ơi, tối nay vẫn ship đồ cho mình đúng ko?",
"2020-05-04, 10:17:03",2050793925013028,"Shop ơi
https://scontent.xx.fbcdn.net/v/t1.15752-9/95463981_685588578653007_5155860462184693760_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQnHCbmsxm4uQ70lu1BKjatZDZlIJNoohQCkh9GpfgAmQbeUWh83q41RfV61cTrJMGfwJcK9Ic_pRaiQBFTLLC_N&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=50ec51e8b794ad1d9598abb2258f8e1b&oe=5ED3D3F8","Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2020-05-04, 10:17:03",2050793925013028,Shop có xe thăng bằng cruzzee k ạ,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 10:17:03",2050793925013028,"Xe thăng bằng trẻ em ạ
Cho trẻ trên 1 tuổi",
"2020-05-04, 09:49:49",2149848588407119,https://scontent.xx.fbcdn.net/v/t1.15752-9/95847091_694554308013232_2978417957006213120_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQny49bX8sYfOrad0im9PRNPVGmFtEOPJ2e7Svh-H0OJfOJdHvdq75DRVbjxy4EEE38RKYu9UAlKYDa5MAGcvjVx&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0c84b12beb3c1154a5179d119783dbcf&oe=5ED7288D,Bạn đang tìm kiếm thông tin gì ạ?
"2020-05-04, 09:49:49",2149848588407119,M hỏi xe này bên b có loại có đai ko,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-05-04, 09:49:49",2149848588407119,Xe nadle,
"2020-05-04, 09:49:49",2149848588407119,Đúng r,
"2020-05-04, 09:49:49",2149848588407119,Còn màu vàng ko b,Dạ vâng ạ!
"2020-05-04, 09:49:49",2149848588407119,"Xe nadle 3 in 1,  có đai, màu vàng
Mẫu 2019","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 09:42:58",3125167320842242,"chị ship cho em nhé
sau 6h tối được không ạ
vì lúc đó em mới ở nhà
bao nhiêu tiền / cái chị nhỉ",
"2020-05-04, 09:16:15",3051147371611788,Cho minh xem lai anh voi,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 09:16:15",3051147371611788,Xe day danh cho be 0-36 thang,
"2020-05-04, 09:16:15",3051147371611788,"/confirm_attribute_value{""price"": ""500k - 1M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-05-04, 09:16:15",3051147371611788,,
"2020-05-04, 09:06:46",3109806639044381,Xe chòi chân gía bao nhiêu ạ,
"2020-05-04, 09:06:46",3109806639044381,"/confirm_attribute_value{""price"": ""500k - 1M""}","Sản phẩm  Xe Chòi Chân giá 500k - 1m hiện shop đang có giá: *790,000 VND (giá gốc 1,200,000 VND), 499,000 VND (giá gốc 800,000 VND), 580,000 VND (giá gốc 800,000 VND), 576,000 VND (giá gốc 800,000 VND), 699,000 VND (giá gốc 998,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-04, 09:06:46",3109806639044381,,
"2020-05-04, 08:49:15",1412673792176777,"Shop ơi mình nhận hàng sao chỉ gửi cho mình đồ chơi ,mà ko gửi  bảng cho mình?",
"2020-05-04, 04:19:28",2148649705200644,Lấy mình 1 nhé,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 04:19:28",2148649705200644,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95156519_2890670151010185_8568772768441565184_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_oc=AQkGRHzsxOruETxD86wSW9ZZIhkHxipUeAKLn9HhzRjCZSUu-xRz70L5ssB4Pz4Cwhp_NMh85PuJW1vSNAHv4eXd&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=d6eb6d7fcdca6da94e26d09df2abed09&oe=5ED752D4
Này nè shop","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 04:19:28",2148649705200644,,
"2020-05-04, 04:19:28",2148649705200644,,
"2020-05-04, 07:46:29",1921789927887211,cho mình xin giá của Máy diệt khuẩn UV cầm tay Colimida Nhật Bản,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 07:46:29",1921789927887211,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95462850_2757577544364526_3326186569974415360_n.png?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=xUtjpKV1MW0AX8_YZc0&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=29ddeca673e6be93b0a537906dad2d84&oe=5ED67628
cái này ạ",
"2020-05-04, 07:43:23",1861786853926802,B ui ship cho m chưa,
"2020-05-04, 04:08:50",2975155032550617,/start_conversation,"Chào Mai Thu Hang, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-05-04, 04:08:50",2975155032550617,"Máy  giạt giá bn a
https://scontent.xx.fbcdn.net/v/t1.15752-9/95940061_2661275560785232_931176612311859200_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQljcu6O5YpLSUGJeODCAApUQA0GwVi14LHa43eWlGFKmGsZFBPxQOfrKqjP4YliujnchoVt0yFO2UmUfgJC59kD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=27fd8cdc383c9c838113f5b2274aa307&oe=5ED6907F","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 04:08:50",2975155032550617,https://scontent.xx.fbcdn.net/v/t1.15752-9/95940061_2661275560785232_931176612311859200_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_oc=AQljcu6O5YpLSUGJeODCAApUQA0GwVi14LHa43eWlGFKmGsZFBPxQOfrKqjP4YliujnchoVt0yFO2UmUfgJC59kD&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=27fd8cdc383c9c838113f5b2274aa307&oe=5ED6907F,
"2020-05-04, 04:08:50",2975155032550617,Máy giặt này bn a,
"2020-05-04, 04:08:50",2975155032550617,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 04:08:50",2975155032550617,,
"2020-05-04, 04:08:50",2975155032550617,,
"2020-05-04, 04:08:50",2975155032550617,,
"2020-05-04, 06:07:58",3771952636210774,/start_conversation,"Chào Mit Mit Mit, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-05-04, 06:07:58",3771952636210774,"Cho mình xin giá thảm này
https://scontent.xx.fbcdn.net/v/t1.15752-9/96150316_704604010313716_1288021105356832768_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=yDtDdVrVnYoAX9XD__c&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=05f4000509f02edf05b98034a6cd9a7a&oe=5ED5A9F1","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 06:07:58",3771952636210774,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/2849601704"", ""product_id"": ""https://shopee.vn/product/36371562/2849601704""}",
"2020-05-04, 06:07:58",3771952636210774,Ok b,
"2020-05-04, 06:07:58",3771952636210774,,"Dạ, sản phẩm hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-05-04, 06:07:58",3771952636210774,,
"2020-05-04, 05:57:46",2866961150057980,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95476325_3275840489114651_30378475483299840_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=WmVEtqjvFWAAX8AhLRc&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4e009bbbda1f8ef36d9187095e8a332d&oe=5ED6A8B9
https://scontent.xx.fbcdn.net/v/t1.15752-9/95477357_671285980110783_6402523295928811520_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=c0uXW0sOvQUAX-Tu34V&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=aa97d43ff4d359644261157f233683f8&oe=5ED5B4D0
2 chiếc này thì sao bạn",
"2020-04-29, 07:22:00",2942506295841124,/start_conversation,"Chào Dieu Anh, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 07:22:00",2942506295841124,Shop gửi mình mẫu xe đẩy đc ko,
"2020-04-29, 07:22:00",2942506295841124,"/confirm_attribute_value{""price"": ""500k - 1M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-04-29, 07:22:00",2942506295841124,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94569483_242683870175760_7194792844752584704_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=OupVoBs0zqwAX9SI4UK&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=4b789bc623029c312662aa853ed64fbf&oe=5ECF7CF8
Cho mình xin giá sp này nữa",
"2020-04-29, 07:22:00",2942506295841124,Bên mình bán bỉm merris bn ạ,"Sản phẩm  Thảm đàn cao cấp Umoo CHÍNH HÃNG  hiện shop đang có giá: *269,000 VND (giá gốc 450,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-04-29, 07:22:00",2942506295841124,,
"2020-04-29, 07:22:00",2942506295841124,,"Dạ, sản phẩm Thảm hãng sản xuất Merris hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-04-29, 07:22:00",2942506295841124,,
"2020-05-04, 05:24:57",3143443789041600,/start_conversation,"Chào Như Bờmm, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-05-04, 05:24:57",3143443789041600,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95639344_2545523995701730_8579959238397263872_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=8yoz7migKK8AX_RPczV&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9a5effaa6a5ab513c7c01686707d481e&oe=5ED3A3AF
Ta có bộ này k ạ",
"2020-05-04, 04:57:15",2826273364146363,giá ghế bnhiu ạ,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 04:57:15",2826273364146363,"https://scontent.xx.fbcdn.net/v/t1.15752-9/86809179_882655022192702_4161730873537855488_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_oc=AQl6-wEXgAipOV7fUksTaFlbelJ3q6gPEYxmcgaLNk4Aa8QxiT40dVgXWFPnDMHpYvAEm2Wm5-tM1pbWgpm3yhox&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=fdf3161a6548042c1bc4e19eb29fd7b3&oe=5ED5CE87
ghế này ạ","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 04:57:15",2826273364146363,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/562837052"", ""product_id"": ""https://shopee.vn/product/36371562/562837052""}",
"2020-05-04, 04:57:15",2826273364146363,110 và 112 khác j nhau vậy shop,
"2020-05-04, 04:57:15",2826273364146363,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-05-04, 04:57:15",2826273364146363,,
"2020-05-04, 04:56:58",2890913754314619,xe này còn k bạn,
"2020-05-04, 04:56:58",2890913754314619,https://scontent.xx.fbcdn.net/v/t1.15752-9/95786992_220453115922119_2499050334907793408_n.jpg?_nc_cat=109&_nc_sid=b96e70&_nc_ohc=oV1KMfI47_8AX8HaGoZ&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=6da681b3708c9627cce958c622bc562e&oe=5ED3D15C,
"2020-05-04, 04:25:30",3050260251722320,"Thấy shop có jolie, joie, valdera",
"2020-05-04, 03:59:11",3059148020814222,Quây bóng hay xe tập đi ạ?,
"2020-05-04, 03:59:11",3059148020814222,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95897845_527700877916195_5772847469331218432_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_oc=AQk-15gGybmCL5MDJkpBAXLO2fmRqYkxmCcZXF5KWWqzlO6hLOuxrGUVMs2p8nC0eUbvZh_jar9fjeylDcr3v86z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e911fdd5ad59eb3ae09a3498a9331d31&oe=5ED600EF
Xe này bnh ạ?","Sản phẩm   Xe tập đi đa năng cao cấp Holla  hiện shop đang có giá: *750,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-05-04, 03:59:11",3059148020814222,,
"2020-05-04, 03:11:21",2234101936657462,"https://scontent.xx.fbcdn.net/v/t39.1997-6/cp0/39178562_1505197616293642_5411344281094848512_n.png?_nc_cat=1&_nc_sid=ac3552&_nc_ohc=6jX8sTI8gYoAX_wGqzn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=db6ca15f4632cf8fa560d65a3b20508a&oe=5ED41249
Okie thanks shop nhé","Dạ, cảm ơn bạn!"
"2020-05-04, 03:11:21",2234101936657462,Nhờ shop check kỹ phần viền chứ mình nghĩ do xui bị cái đó có lỗi spham thôi. Chứ phần viền nối thường họ phải gia cố kỹ hơn các chỗ còn lại chứ. Thanks shop đã hỗ trợ nhiệt tình. Vậy nhà mình mới yên tâm lựa chọn spham khác chứ :). Chỉ ngại mỗi khoản mua gì nặng tốn phí chuyển hnoi sgon thôi,
"2020-05-04, 02:59:37",2139384782776239,Cho mik 1 cái nhé,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-05-04, 02:59:37",2139384782776239,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94734175_172788863982184_885350853156798464_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_ohc=qQWOyWtZvEYAX97DQlW&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=022f714d1c0d449fa6a212e9cfdcfe8b&oe=5ED58936
Cho mik 1 chiếc như này","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-04, 02:59:37",2139384782776239,,
"2020-05-04, 02:59:37",2139384782776239,,
"2020-04-29, 09:21:55",3012630888806043,/start_conversation,"Chào Anh Bùi Trương, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 09:21:55",3012630888806043,"shop ơi, cho em hỏi mẫu này giá bao nhiêu áh","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-04-29, 09:21:55",3012630888806043,"https://scontent.xx.fbcdn.net/v/t1.15752-9/95189662_552053899056782_3090705715136823296_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_oc=AQn9LUOQHpL6Fow83Nekx9AmmRICRf9sjFVcogLz035eyp5Z5P2magi2qHPfFnUXMSpxsnLDZLpwlw5cRxdLQuWr&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3d605442d4a9c3bea475c0840af1c8ac&oe=5ECEAD2D
bạn đợi chút, hình đang load đi á nhen.",Vâng ạ!
"2020-04-29, 08:12:03",3682231211852246,/start_conversation,"Chào Linh Le, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 08:12:03",3682231211852246,bạn ơi bên mình còn thanh chắn giường ko nhỉ,
"2020-04-29, 08:12:03",3682231211852246,"giường nhà mình 1m6x2m
Tư vấn giúp mình nhé",
"2020-04-29, 08:00:36",3784552091614914,"https://scontent.xx.fbcdn.net/v/t1.15752-9/94143683_227772785112610_5857536755460210688_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=Pf-uX6Ryku0AX9HjCIN&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=e701f91cfd0c35ca092462eca04e7f20&oe=5ECFC249
Còn cái này ạ",
"2020-04-29, 07:26:18",2336340833071373,Giao chiều nay luôn được ko bạn,
"2020-04-29, 05:01:12",1602080999837036,Kệ di động 3 tầng có bánh xe giá bao nhiêu vậy shop?,
"2020-04-29, 05:01:12",1602080999837036,"/confirm_attribute_value{""price"": ""100k - 500k""}","Sản phẩm  Kệ chữ A Chicco đồ chơi vườn thú vui nhộn giá 100k - 500k hiện shop đang có giá: *499,000 VND (giá gốc 965,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-04-29, 05:01:12",1602080999837036,,
"2020-04-29, 06:12:02",2861961763896420,https://scontent.xx.fbcdn.net/v/t39.1997-6/cp0/39178562_1505197616293642_5411344281094848512_n.png?_nc_cat=1&_nc_sid=ac3552&_nc_ohc=ueq455lX0CIAX-cWyxu&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=3950f4d45a262478e43c125803d8f58c&oe=5ED01DC9,Bạn đang tìm kiếm thông tin gì ạ?
"2020-04-29, 06:03:43",3217895031576207,/start_conversation,"Chào Nguyễn Huệ, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 06:03:43",3217895031576207,"B ơi
Xe này bn b",
"2020-04-29, 06:03:43",3217895031576207,https://scontent.xx.fbcdn.net/v/t1.15752-9/94997588_3766704963400084_6407513128803762176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=USuskNCI9fAAX_LRcxn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0feca042ce3c7da2f60b8e877102b7a&oe=5ECD6435,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-04-29, 06:03:43",3217895031576207,"Loại m gửi ảnh đó
Giá bn shop",
"2020-04-29, 06:03:43",3217895031576207,https://scontent.xx.fbcdn.net/v/t1.15752-9/94997588_3766704963400084_6407513128803762176_n.jpg?_nc_cat=107&_nc_sid=b96e70&_nc_ohc=USuskNCI9fAAX_LRcxn&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=f0feca042ce3c7da2f60b8e877102b7a&oe=5ECD6435,
"2020-04-29, 06:03:43",3217895031576207,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/2410895457"", ""product_id"": ""https://shopee.vn/product/36371562/2410895457""}","Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-04-29, 06:03:43",3217895031576207,,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-04-29, 06:03:43",3217895031576207,,
"2020-04-29, 06:03:43",3217895031576207,,
"2020-04-29, 06:03:43",3217895031576207,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-04-29, 06:03:43",3217895031576207,,
"2020-04-29, 06:00:16",2666030406859200,/start_conversation,"Chào Nguyễn Hải Yến, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 06:00:16",2666030406859200,"b ơi
b còn xe vinng đảu chiều k
nãy t đang định mua shoppe
h vào k thấy đâu nữa r
https://scontent.xx.fbcdn.net/v/t39.1997-6/p100x100/851586_126361977548599_392107290_n.png?_nc_cat=1&_nc_sid=ac3552&_nc_ohc=AJuznhU85GIAX8EgFRH&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=50b336f917afff91c5efdc21b10c72d8&oe=5ECF3619",
"2020-04-29, 05:58:02",2390680984305102,Cảm ơn shop,Cảm ơn bạn!
"2020-04-29, 05:51:28",3033964789993814,/start_conversation,"Chào Như Mai, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 05:51:28",3033964789993814,Bộ đồ bếp ah,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-04-29, 05:10:58",2584954768253468,/start_conversation,"Chào Ngọc Lữ, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 05:10:58",2584954768253468,,
"2020-04-29, 04:55:17",2189542147785779,https://scontent.xx.fbcdn.net/v/t1.15752-9/95020864_573201369989950_1503963827547406336_n.jpg?_nc_cat=101&_nc_sid=b96e70&_nc_oc=AQkEVVZta0uYT3eY8nEQXTmlXRuV5gSu6iMCEupr5kxPhxUsksZaxmxubOFZBkhHFhGQVJxMgKRa__7AHGJGmjot&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=961e3addb1bb5b70bb44bcc61c124469&oe=5ECD01AE,Bạn đang tìm kiếm thông tin gì ạ?
"2020-04-29, 04:55:17",2189542147785779,Giá tiền bao nhiêu ạ,"Sản phẩm  Thanh chắn giường cao cấp dạng trượt Umoo chính hãng  hiện shop đang có giá: *430,000 VND (giá gốc 610,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-04-29, 04:55:17",2189542147785779,Loại 2m22,
"2020-04-29, 04:55:17",2189542147785779,"/confirm_attribute_value{""size"": ""2M2""}","Dạ, sản phẩm Thanh Chắn Giường kích thước 2M22 hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-04-29, 04:55:17",2189542147785779,Loại 2m2 giá 430 1 thanh hay là 1 bộ 3 thanh ạ,
"2020-04-29, 04:55:17",2189542147785779,,"Sản phẩm  Thanh chắn giường cao cấp dạng trượt Umoo chính hãng kích thước 2M2 hiện shop đang có giá: *430,000 VND (giá gốc 610,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2020-04-29, 04:55:17",2189542147785779,,
"2020-04-29, 04:30:50",3948833311794261,/start_conversation,"Chào Tùng Đào, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-04-29, 04:30:50",3948833311794261,cho mình hỏi mua thanh chắn cầu thang cho em bé,
"2020-04-29, 04:30:50",3948833311794261,bạn báo giá giúp mình các mức giá nhé,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-04-29, 04:30:50",3948833311794261,"/deny_object_type{""object_type"": null}",
